MouseMovements,Keypresses,ScreenResolution,UserAgent,Timezone,Language
"[{'x': 866, 'y': 373}]","['b', 't', 'e', 'i', 'b', 'i', 'd', 'v']","[1525, 853]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36lzkcf7hmfwax",GMT,en
"[{'x': 866, 'y': 367}]","['n', 'o', 'i', 'l', 'm', 'r', 'l', 'c']","[1556, 878]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.368sa3r6i9jm20",EST,es
"[{'x': 880, 'y': 369}]","['k', 'd', 's', 'h', 's', 'o', 'x', 'w']","[1508, 886]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36j9jhia933xg0",GMT,en
"[{'x': 867, 'y': 371}]","['x', 'm', 'a', 'k', 'o', 'd', 'p', 'b']","[1539, 861]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36z25cmxkv9rqg",GMT,de
"[{'x': 858, 'y': 379}]","['a', 'n', 'd', 'b', 'b', 'a', 'p', 'p']","[1540, 872]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36jxf2xga5gb1w",UTC,fr
"[{'x': 881, 'y': 370}]","['a', 'w', 'e', 's', 'i', 'b', 'w', 'y']","[1531, 844]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36u6r8i2u7qf6j",EST,fr
"[{'x': 886, 'y': 383}]","['w', 'v', 'm', 'o', 'l', 'n', 'a', 'g']","[1546, 856]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.369cq0s841ijwh",UTC,es
"[{'x': 491, 'y': 397}]","['w', 'l', 'c', 'e', 'b', 'v', 'j', 'k']","[1558, 852]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.368plsuqczyjfo",UTC,de
"[{'x': 437, 'y': 404}]","['d', 'g', 'z', 'q', 'd', 'q', 'q', 'k']","[1545, 866]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.361gufeonm1hut",EST,fr
[],"['v', 'd', 's', 'o', 'w', 'q', 'v', 'l']","[1543, 881]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36a08eih0wmaby",GMT,es
"[{'x': 428, 'y': 522}, {'x': 415, 'y': 474}]","['b', 'a', 'x', 'f', 'z', 'v', 'e', 'v']","[1539, 856]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.363pziehhvlidj",PST,es
"[{'x': 525, 'y': 446}, {'x': 942, 'y': 27}]","['e', 'q', 'h', 'd', 'f', 'e', 'c', 'q']","[1550, 870]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36ciiwsanfdddc",PST,en
"[{'x': 944, 'y': 32}]","['e', 'x', 'n', 'j', 'u', 'b', 'l', 'l']","[1543, 864]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.365ugnkzdxcmlu",UTC,de
"[{'x': 783, 'y': 198}, {'x': 801, 'y': 168}, {'x': 795, 'y': 170}, {'x': 788, 'y': 172}, {'x': 785, 'y': 166}, {'x': 791, 'y': 172}, {'x': 789, 'y': 173}, {'x': 786, 'y': 174}, {'x': 941, 'y': 30}]","['c', 'w', 'u', 'r', 'm', 'd', 'z', 'r']","[1533, 862]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36rggd8o96rplf",GMT,en
"[{'x': 929, 'y': 39}]","['a', 'f', 'e', 'm', 't', 'a', 'a', 'j']","[1547, 864]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36otqhv729qac8",UTC,de
"[{'x': 329, 'y': 411}, {'x': 328, 'y': 343}, {'x': 949, 'y': 39}]","['d', 'n', 'z', 'k', 'x', 'b', 'i', 'k']","[1536, 853]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36v84xf23u9kc9",EST,de
"[{'x': 484, 'y': 574}]","['l', 'r', 'f', 'c', 'j', 'm', 'l', 'r', 'b', 'b']","[1542, 864]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36iddacgggla71027",GMT,en
"[{'x': 571, 'y': 360}]","['z', 'n', 'q', 'f', 'g', 'g', 'd', 'q', 'm', 't']","[1552, 843]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36k4r2yaktvwb2n9k",UTC,fr
"[{'x': 772, 'y': 529}]","['j', 'c', 'a', 'u', 'o', 'p', 'f', 'z', 'b', 'q']","[1531, 869]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.367q7ue1moiexgheo",UTC,en
"[{'x': 680, 'y': 358}]","['k', 'a', 'r', 'f', 't', 'j', 'r', 'g', 'x', 'e']","[1552, 841]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36drtubucac1s77vb",UTC,en
"[{'x': 697, 'y': 485}]","['f', 's', 'w', 'd', 'o', 'f', 'p', 'c', 'r', 'j']","[1553, 863]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36cnb1x94ul7l2qtm",EST,fr
[],"['a', 'p', 'k', 'u', 'h', 'j', 'x', 'u', 'z', 'c']","[1544, 859]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36wns5dvpljcplipb",GMT,de
[],"['a', 't', 'f', 'w', 'o', 'r', 'm', 'q', 'v', 'a']","[1545, 865]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.361tdb9t73isaodfk",EST,de
[],"['h', 'q', 'y', 'h', 'u', 'l', 'e', 'u', 'z', 'n']","[1545, 852]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36zk2a11huc4cnhhi",GMT,en
[],"['k', 'h', 'e', 'v', 'd', 'n', 'r', 'y', 'n', 'u']","[1540, 867]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36872sybl5tzfrxaf",UTC,de
"[{'x': 780, 'y': 471}, {'x': 835, 'y': 457}, {'x': 967, 'y': 432}]","['i', 'u', 't', 'l', 'l', 'l', 'g', 'p', 't', 'y']","[1529, 861]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36seozwgdq6h1tnj1",GMT,es
[],"['n', 'r', 'i', 'p', 'x', 'q', 'x', 'n', 'h', 'o']","[1557, 886]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36k2wzvtoa8y6a5j7",GMT,de
[],"['j', 'l', 'f', 'f', 'f', 'z', 'k', 'j', 'b', 'm']","[1549, 850]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.369qapptxvnrr9bmm",GMT,en
[],"['a', 'g', 'c', 'd', 'a', 'g', 'n', 'k', 'e', 'z']","[1526, 868]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36p5ztyrvwqc2ho5r",EST,de
[],"['j', 'n', 'u', 'r', 'w', 'i', 'b', 'l', 'i', 'y']","[1545, 865]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36r85yx0v6u9mdebx",PST,es
[],"['j', 'i', 'h', 'o', 'f', 'g', 'y', 'f', 's', 'x']","[1559, 865]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.361uvqtg35oemasbc",GMT,de
[],"['j', 'm', 'p', 'n', 'a', 'i', 'c', 'v', 'q', 'z']","[1552, 846]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.3613pcc5cc295576j",UTC,fr
[],"['f', 'w', 's', 'x', 'y', 'a', 'd', 'n', 'g', 'y']","[1532, 853]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.3662yk8ecub7ip1n7",PST,fr
[],"['y', 'a', 'f', 'h', 'y', 'h', 'k', 'o', 't', 'y']","[1511, 850]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36torygptuvvjlyb8",UTC,fr
[],"['k', 'h', 'e', 'v', 'p', 's', 'n', 'j', 'c', 'k']","[1538, 864]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36ybrhl81ntxomghf",PST,fr
[],"['p', 'u', 'k', 'l', 'e', 'j', 'k', 'z', 'd', 'g']","[1525, 856]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36vh81an7xbqr96tb",EST,fr
[],"['h', 'c', 'o', 'r', 'i', 'y', 'q', 'm', 'v', 'p']","[1528, 877]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36cl7fdceahsphgfx",UTC,de
[],"['s', 'b', 'k', 'u', 'm', 'q', 'y', 'n', 'n', 'f']","[1525, 852]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.361p892l7ggzf0twt",EST,en
[],"['b', 'e', 'r', 't', 'f', 'b', 'b', 'r', 'e', 'm']","[1529, 862]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36nd5v7mixe4fpagh",PST,de
[],"['j', 'k', 'b', 'l', 'g', 'g', 'x', 'y', 'o', 'h']","[1550, 854]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36clj02900nv6nl7j",GMT,en
[],"['a', 'v', 'v', 'm', 'x', 'w', 'e', 'p', 'i', 'i']","[1530, 867]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36myxvrle4zgj7aw3",UTC,es
[],"['z', 'g', 'e', 'f', 't', 'z', 't', 'l', 'n', 'v']","[1515, 867]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.3684367zelqpfijqu",GMT,en
[],"['l', 'q', 'v', 'e', 'z', 'm', 'v', 'w', 'k', 'd']","[1531, 845]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36po998p5x91xdkoc",PST,fr
[],"['b', 'n', 'l', 'u', 'o', 'm', 'v', 'p', 'f', 'r']","[1558, 869]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.365srsx1a834jrr8i",UTC,fr
[],"['d', 'm', 'd', 'k', 't', 'c', 'y', 'e', 's', 'z']","[1522, 872]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36ve4jnkkcm94ozkk",UTC,es
[],"['c', 'v', 'a', 'x', 'm', 'i', 'r', 'g', 'a', 'j']","[1555, 869]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36xer9n6m6rv70lg9",GMT,es
[],"['b', 'l', 'b', 'g', 'n', 't', 'k', 'c', 'a', 'm']","[1551, 866]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36egug89zgo5xcy44",GMT,es
[],"['c', 'x', 'h', 'y', 'v', 'e', 'v', 'g', 'z', 'v']","[1534, 877]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.3624jh79vsaoh3jje",PST,es
"[{'x': 872, 'y': 365}, {'x': 872, 'y': 379}]","['q', 'v', 'c', 'x', 'g', 'u', 'g', 'b', 'q', 'k']","[1517, 853]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36j2s8e3j0ko8tn2z",GMT,de
"[{'x': 877, 'y': 372}]","['x', 'q', 'q', 'z', 'v', 'a', 'u', 'z', 'q', 'h']","[1541, 874]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36luno9fpyo6zcyl6",GMT,de
"[{'x': 869, 'y': 374}]","['a', 'b', 'h', 'w', 'm', 'i', 'p', 'k', 'w', 'd']","[1524, 885]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36009iy72trjrdimk",PST,es
"[{'x': 865, 'y': 364}]","['l', 't', 'a', 'i', 'n', 'p', 'x', 'p', 'm', 'r']","[1527, 860]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.362xilehrv5pzwh4c",EST,fr
"[{'x': 879, 'y': 378}]","['y', 'l', 't', 'k', 'v', 'r', 'z', 'j', 'd', 'r']","[1547, 864]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36o938dd4qsiwkiaa",EST,fr
"[{'x': 872, 'y': 373}]","['t', 'o', 'w', 'q', 'b', 'w', 'g', 's', 'u', 'y']","[1554, 869]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36z94qpy9kpepwr3z",GMT,en
"[{'x': 864, 'y': 365}]","['y', 'g', 'y', 'x', 'n', 'y', 'l', 'l', 'e', 'e']","[1535, 849]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36bk22qp49bxl9zx1",UTC,de
"[{'x': 883, 'y': 367}]","['h', 'k', 'n', 'o', 'h', 'l', 'b', 'h', 'k', 'q']","[1517, 857]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.364t29j60lff13rj5",GMT,fr
"[{'x': 872, 'y': 370}]","['v', 'b', 's', 'e', 'v', 'o', 'l', 'h', 's', 'n']","[1523, 873]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.367rnwtto5dm32qir",PST,en
"[{'x': 879, 'y': 379}]","['x', 'b', 'o', 'g', 'o', 'e', 'v', 'h', 'w', 'c']","[1541, 895]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36nxfx9f770ci652m",GMT,de
"[{'x': 481, 'y': 388}]","['x', 'i', 'c', 'l', 'v', 'n', 'v', 'u', 'g', 'v']","[1535, 838]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36lz4zpopxg3amtd5",UTC,fr
"[{'x': 441, 'y': 411}]","['y', 'm', 'k', 'a', 'd', 'b', 'a', 'j', 'n', 'v']","[1541, 892]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.369p92ig6n3y5t43u",UTC,en
[],"['p', 'i', 'j', 'c', 'q', 'k', 'u', 'x', 'w', 'p']","[1543, 893]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36bgqbis7afvwj2ji",PST,fr
"[{'x': 416, 'y': 534}, {'x': 426, 'y': 482}]","['m', 'v', 'x', 'n', 'w', 'f', 'x', 'c', 's', 'i']","[1544, 856]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36an8qw5e2p3rfgmq",GMT,fr
"[{'x': 516, 'y': 451}, {'x': 946, 'y': 42}]","['t', 's', 'f', 'a', 'p', 'd', 'k', 'l', 'q', 'c']","[1508, 859]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36filpv9enbwggwlt",UTC,es
"[{'x': 936, 'y': 20}]","['n', 'x', 'i', 'e', 'l', 'z', 's', 'd', 'i', 's']","[1528, 872]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36jmvif5kkg9vyw9d",PST,fr
"[{'x': 798, 'y': 200}, {'x': 781, 'y': 162}, {'x': 801, 'y': 170}, {'x': 789, 'y': 181}, {'x': 792, 'y': 180}, {'x': 786, 'y': 175}, {'x': 784, 'y': 174}, {'x': 794, 'y': 191}, {'x': 941, 'y': 19}]","['c', 'h', 'c', 'v', 'k', 'v', 'a', 'i', 'd', 'f']","[1537, 856]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36r3wuq89b6ehhw40",GMT,fr
"[{'x': 940, 'y': 19}]","['o', 'l', 'd', 'g', 'c', 'e', 'i', 'g', 'o', 'q']","[1511, 862]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.364lvcuccnek8rfff",PST,fr
"[{'x': 328, 'y': 414}, {'x': 334, 'y': 356}, {'x': 934, 'y': 18}]","['y', 'm', 'p', 'z', 'i', 'f', 'q', 'a', 'f', 'g']","[1538, 878]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36kblhxn4fzkgieow",PST,en
"[{'x': 480, 'y': 565}]","['p', 'l', 'j', 'j', 'd', 'm', 'p', 'r']","[1541, 860]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36qdk0mnndb9mh",UTC,en
"[{'x': 574, 'y': 376}]","['t', 'f', 'g', 's', 's', 'o', 'c', 'm']","[1532, 873]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.361ggqhnaj14y1",EST,de
"[{'x': 758, 'y': 529}]","['e', 'o', 'h', 'a', 'p', 'i', 'q', 'w']","[1520, 863]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36txcpmd9j4ztx",PST,es
"[{'x': 688, 'y': 365}]","['x', 'f', 'p', 'm', 'e', 'j', 'w', 'y']","[1535, 870]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36np8nxni8f7rz",UTC,es
"[{'x': 703, 'y': 498}]","['k', 'k', 'w', 'r', 'p', 'o', 'b', 'h']","[1541, 874]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.364avpd2dr1mcs",PST,es
[],"['x', 'f', 'x', 'p', 'u', 'n', 'u', 's']","[1536, 872]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36zmmdk2g66bfu",EST,es
[],"['a', 'c', 'k', 'm', 'z', 'm', 'r', 'f']","[1532, 881]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36a20xg4srnw3a",UTC,fr
[],"['m', 'g', 'x', 'a', 'l', 'f', 'e', 'f']","[1537, 842]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36eq6oxnfmlupq",UTC,fr
[],"['h', 'w', 'i', 't', 'p', 'o', 'q', 'k']","[1544, 867]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36333k6p36b6xe",EST,en
"[{'x': 782, 'y': 475}, {'x': 854, 'y': 453}, {'x': 958, 'y': 433}]","['x', 'n', 'l', 'u', 'n', 'v', 'd', 'n']","[1530, 874]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36bw2ttpnclq3a",UTC,es
[],"['y', 'q', 'i', 'g', 'v', 'u', 'g', 'u']","[1550, 862]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36jvr46hakj47t",UTC,de
[],"['w', 'l', 'n', 'l', 'g', 't', 'i', 'u']","[1511, 858]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.362eh9szryws5u",UTC,fr
[],"['r', 'd', 'w', 'g', 'e', 'a', 'm', 'v']","[1514, 856]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.367378y9s2zsb3",PST,fr
[],"['p', 'o', 'g', 'm', 'r', 'z', 'm', 'e']","[1521, 840]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.3671q1lfx1zwfq",UTC,es
[],"['o', 'd', 'j', 'd', 'o', 'h', 'l', 'h']","[1518, 864]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36s2w22ohlynq0",EST,es
[],"['n', 'u', 'k', 'p', 'v', 'j', 'u', 'a']","[1541, 862]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36obtvgjozp149",EST,fr
[],"['m', 'a', 's', 't', 'k', 'r', 'b', 'u']","[1559, 851]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36391rh4ui27dd",PST,en
[],"['s', 'r', 'i', 'l', 'a', 'q', 'b', 'b']","[1532, 853]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36rbne6hzx39fn",EST,en
[],"['h', 't', 'w', 'p', 'y', 'r', 'v', 'l']","[1541, 860]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36fs5wfiio357p",UTC,es
[],"['s', 'y', 'n', 'q', 'y', 'q', 'f', 'g']","[1516, 840]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36sq6zv4tq70yx",GMT,de
[],"['g', 'k', 'h', 'b', 'e', 't', 'g', 'w']","[1530, 869]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36yq81f566jhtb",GMT,fr
[],"['o', 'q', 'o', 't', 'e', 'r', 'r', 'l']","[1523, 854]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36mhe33omolaan",GMT,de
[],"['b', 'o', 'r', 'm', 'y', 'f', 'x', 'r']","[1534, 858]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36itaq49xc5o2j",EST,fr
[],"['y', 'l', 'h', 'o', 'o', 'c', 'd', 's']","[1541, 865]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.362lmxx20gas1x",PST,en
[],"['p', 'n', 'f', 'a', 'z', 'x', 'h', 'g']","[1558, 863]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36hzc0ddu2459x",GMT,de
[],"['r', 'v', 'z', 'j', 'g', 'd', 'l', 'q']","[1526, 850]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36dnfjnlyrh7df",EST,en
